customer_id,segment,rfm_score,r_score,f_score,m_score,recency,frequency,monetary,first_purchase_date,last_purchase_date,cohort_month,total_revenue,total_orders,p_alive,exp_transactions_12m,exp_spend,clv_12m,clv_decile,cal_frequency
16758,Promising,314,3,1,4,66,1,369.34,2011-10-05,2011-10-05,2011-10-01,369.34,1,NA,NA,NA,NA,NA,NA
16759,Loyal Customers,533,5,3,3,8,3,263.2633333333333,2011-11-09,2011-12-02,2011-11-01,789.79,3,NA,NA,NA,NA,NA,NA
16760,Lost,112,1,1,2,431,1,228,2010-10-05,2010-10-05,2010-10-01,228,1,1,0.7035983608303783,394.83084000558097,277.80233183320814,3,0
16761,Promising,313,3,1,3,97,1,316.61999999999995,2011-09-04,2011-09-04,2011-09-01,316.61999999999995,1,NA,NA,NA,NA,NA,NA
16762,Loyal Customers,535,5,3,5,20,3,500.45999999999987,2011-07-18,2011-11-20,2011-07-01,1501.3799999999997,3,NA,NA,NA,NA,NA,NA
16763,At Risk,225,2,2,5,199,2,482.3500000000003,2009-12-01,2011-05-25,2009-12-01,964.7000000000006,2,0.9504704036461347,0.8777700837885261,446.2303209342217,391.6876261954127,4,1
16764,Potential Loyalists,552,5,5,2,4,13,215.3269230769232,2011-07-19,2011-12-06,2011-07-01,2799.250000000002,13,NA,NA,NA,NA,NA,NA
16765,At Risk,222,2,2,2,295,2,227.3749999999999,2010-11-22,2011-02-18,2010-11-01,454.7499999999998,2,0.8824060440141174,1.7875152540123225,296.4850234403254,529.9715019857827,5,1
16766,At Risk,225,2,2,5,274,2,572.8,2011-03-11,2011-03-11,2011-03-01,1145.6,2,1,1.2991756749418086,394.83084000558097,512.954623052092,5,0
16767,Champions,455,4,5,5,31,15,538.2533333333332,2010-04-28,2011-11-09,2010-04-01,8073.7999999999975,15,0.9762258554784776,5.293532404818763,665.5070268672164,3522.883012356201,10,7
16768,Potential Loyalists,452,4,5,2,48,9,189.79111111111126,2009-12-07,2011-10-23,2009-12-01,1708.1200000000013,9,0.9350815342520272,3.454811178931673,222.12462663373748,767.3986432102603,7,6
16769,Can't Lose Them,243,2,4,3,261,4,285.43750000000017,2009-12-14,2011-03-24,2009-12-01,1141.7500000000007,4,0.9450022570894584,1.420094062865135,384.287770441771,545.7247812360389,5,2
16770,Potential Loyalists,452,4,5,2,58,9,214.68111111111133,2010-08-22,2011-10-13,2010-08-01,1932.130000000002,9,0.9136218643752132,6.408626483935053,242.59644338106926,1554.709991960371,9,7
16771,Champions,454,4,5,4,34,10,396.76,2009-12-09,2011-11-06,2009-12-01,3967.6,10,0.9259181311528546,3.9431357278117765,419.60540097780597,1654.5610481783733,9,7
16772,At Risk,135,1,3,5,424,3,1241.1833333333327,2009-12-18,2010-10-12,2009-12-01,3723.5499999999984,3,0.8643996816191566,1.307084865983538,1021.1266135699227,1334.6991428502663,8,2
16773,Promising,431,4,3,1,58,3,140.4133333333333,2009-12-06,2011-10-13,2009-12-01,421.2399999999999,3,0.892058475980072,0.8301576751581057,236.25801978114683,196.1314084389746,2,1
16774,Potential Loyalists,342,3,4,2,68,8,199.30625000000003,2010-02-16,2011-10-03,2010-02-01,1594.4500000000003,8,0.9713416585834432,2.824630698984626,242.0982386036293,683.8381169299163,6,4
16775,Potential Loyalists,552,5,5,2,11,16,191.05562499999985,2010-09-23,2011-11-29,2010-09-01,3056.8899999999976,16,0.9851339593719517,9.465583174771966,229.63646130387545,2173.6430244321373,9,9
16776,Potential Loyalists,323,3,2,3,61,2,309.925,2010-10-20,2011-10-10,2010-10-01,619.85,2,1,0.7357405834824218,394.83084000558097,290.49307260256086,3,0
16777,Loyal Customers,343,3,4,3,81,5,261.5520000000003,2010-03-17,2011-09-20,2010-03-01,1307.7600000000016,5,0.94140100006942,2.26788226813864,329.87933894401493,748.1275034164278,7,3
16778,Promising,321,3,2,1,75,2,122.97,2011-03-10,2011-09-26,2011-03-01,245.94,2,1,1.2921784698706196,394.83084000558097,510.191910696143,5,0
16779,Champions,555,5,5,5,3,53,627.7026415094343,2009-12-03,2011-12-07,2009-12-01,33268.24000000002,53,0.9959379471537777,23.26057405600533,639.9536029440793,14885.688173688186,10,42
16780,Potential Loyalists,332,3,3,2,101,3,201.85000000000002,2010-10-28,2011-08-31,2010-10-01,605.5500000000001,3,0.9187827030487297,1.7168336092750762,263.4497337686648,452.2993572886148,5,1
16781,At Risk,225,2,2,5,373,2,467.12499999999994,2010-02-08,2010-12-02,2010-02-01,934.2499999999999,2,0.9079315578257015,0.9371426480209968,437.28876919642556,409.8019551145807,4,1
16782,Loyal Customers,553,5,5,3,11,38,274.6949999999993,2009-12-09,2011-11-29,2009-12-01,10438.409999999974,38,0.9603980123470893,15.749311617247518,318.73755031014366,5019.89700395256,10,29
16783,Hibernating,114,1,1,4,437,1,391.95,2010-09-29,2010-09-29,2010-09-01,391.95,1,1,0.6915170719878103,394.83084000558097,273.03226641114696,3,0
16784,Potential Loyalists,542,5,4,2,20,5,179.306,2010-03-28,2011-11-20,2010-03-01,896.5300000000001,5,0.8277485867574353,2.0346462582601132,234.7338611709217,477.60037231836475,5,3
16785,Hibernating,215,2,1,5,410,1,533.7800000000001,2010-10-26,2010-10-26,2010-10-01,533.7800000000001,1,1,0.7494385063674172,394.83084000558097,295.90143500157524,3,0
16786,Lost,211,2,1,1,394,1,51.839999999999996,2010-11-11,2010-11-11,2010-11-01,51.839999999999996,1,1,0.7886018915060705,394.83084000558097,311.36434725333186,3,0
16787,Can't Lose Them,243,2,4,3,398,4,258.8575,2010-01-10,2010-11-07,2010-01-01,1035.43,4,0.8423272047323603,1.8125187205478202,284.6633105803005,515.9575794799131,5,3
16788,Loyal Customers,344,3,4,4,124,5,390.06000000000023,2010-02-07,2011-08-08,2010-02-01,1950.300000000001,5,0.9454035877709605,2.130832190363834,409.1446186088109,871.8185238457879,7,3
16789,New Customers,511,5,1,1,9,1,80.8,2011-12-01,2011-12-01,2011-12-01,80.8,1,NA,NA,NA,NA,NA,NA
16790,Loyal Customers,543,5,4,3,4,6,257.6033333333333,2011-11-02,2011-12-06,2011-11-01,1545.6199999999997,6,NA,NA,NA,NA,NA,NA
16791,Loyal Customers,453,4,5,3,30,15,269.246,2009-12-03,2011-11-10,2009-12-01,4038.69,15,0.9682650192807277,5.145880324789724,296.94868830440896,1528.0624126177745,9,9
16792,Can't Lose Them,241,2,4,1,283,5,124.69200000000004,2010-01-04,2011-03-02,2010-01-01,623.46000000000015,5,0.9361844736469714,1.9951194327292658,201.21732569923856,401.45259670436474,4,3
16793,New Customers,413,4,1,3,58,1,243.83999999999997,2011-10-13,2011-10-13,2011-10-01,243.83999999999997,1,NA,NA,NA,NA,NA,NA
16794,Promising,551,5,5,1,2,15,139.3940000000001,2010-03-25,2011-12-08,2010-03-01,2090.910000000001,15,0.9759638316240223,4.319031426647256,187.97817130726688,811.8836293997672,7,6
16795,At Risk,235,2,3,5,366,3,830.7966666666662,2010-01-25,2010-12-09,2010-01-01,2492.3899999999985,3,0.8968499670532981,1.44174029025645,717.4429393481958,1034.3663916183084,8,2
16796,Promising,313,3,1,3,90,1,305.62,2011-09-11,2011-09-11,2011-09-01,305.62,1,NA,NA,NA,NA,NA,NA
16797,Can't Lose Them,244,2,4,4,394,5,365.55400000000066,2009-12-02,2010-11-11,2009-12-01,1827.7700000000032,5,0.8276658551747399,2.1288736338848704,369.9288161197125,787.5317030515004,7,4
16798,At Risk,133,1,3,3,555,3,282.90333333333365,2009-12-10,2010-06-03,2009-12-01,848.710000000001,3,0.6717508331140873,1.0032389340105494,312.0051557581109,313.0157198685626,3,2
16799,At Risk,123,1,2,3,433,2,247.98999999999987,2010-09-12,2010-10-03,2010-09-01,495.97999999999973,2,0.6653982197990524,1.0882222095336493,308.59209004621493,335.8167660746989,4,1
16800,New Customers,515,5,1,5,12,1,1201.4900000000002,2011-11-28,2011-11-28,2011-11-01,1201.4900000000002,1,NA,NA,NA,NA,NA,NA
16801,Loyal Customers,344,3,4,4,164,4,404.93250000000006,2011-03-11,2011-06-29,2011-03-01,1619.7300000000002,4,0.9698853880342225,6.747960379429828,403.01534826752163,2719.5316024113495,10,3
16802,At Risk,123,1,2,3,680,2,291.30499999999995,2009-12-09,2010-01-29,2009-12-01,582.6099999999999,2,0.5562470988408103,0.520046778199759,334.03073132849016,173.7116056470906,1,1
16803,Promising,314,3,1,4,66,1,332.29999999999995,2011-10-05,2011-10-05,2011-10-01,332.29999999999995,1,NA,NA,NA,NA,NA,NA
16804,Potential Loyalists,432,4,3,2,24,3,178.99666666666667,2011-03-14,2011-11-16,2011-03-01,536.99,3,1,1.3206334777008446,394.83084000558097,521.4268253401161,5,0
16805,Potential Loyalists,342,3,4,2,174,5,219.44800000000004,2009-12-08,2011-06-19,2009-12-01,1097.2400000000002,5,0.9727698886438483,2.5251162762240473,245.65532549794054,620.3082607559659,6,4
16806,Potential Loyalists,342,3,4,2,104,4,200.3724999999999,2011-04-14,2011-08-28,2011-04-01,801.4899999999996,4,0.9593637454948274,5.966164817630524,236.24210259101372,1409.459320921567,8,2
16807,Loyal Customers,344,3,4,4,143,6,353.97999999999996,2010-03-26,2011-07-20,2010-03-01,2123.8799999999997,6,0.9593841419639715,2.984834726099546,340.38849382429595,1016.0033967314794,8,4
16808,Promising,321,3,2,1,100,2,144.21,2011-03-10,2011-09-01,2011-03-01,288.42,2,1,1.2921784698706196,394.83084000558097,510.191910696143,5,0
16809,Potential Loyalists,452,4,5,2,24,9,191.93666666666658,2010-04-13,2011-11-16,2010-04-01,1727.4299999999992,9,0.9630706340161505,3.757609192012548,217.5522688470664,817.4764051629218,7,5
16810,At Risk,224,2,2,4,193,2,421.02,2010-10-15,2011-05-31,2010-10-01,842.04,2,0.9472683519139202,1.7014774397338164,410.211577546436,697.9657447128798,6,1
16811,New Customers,523,5,2,3,5,2,273.53499999999997,2011-11-22,2011-12-05,2011-11-01,547.0699999999999,2,NA,NA,NA,NA,NA,NA
16812,Can't Lose Them,245,2,4,5,361,4,597.9999999999999,2010-11-22,2010-12-14,2010-11-01,2391.9999999999995,4,0.2997142157405491,1.3227129245101634,559.4413762406693,739.9803388592863,7,3
16813,Potential Loyalists,552,5,5,2,9,10,169.29799999999997,2011-05-19,2011-12-01,2011-05-01,1692.9799999999998,10,0.9529218132794672,7.703067844968986,216.9652586873554,1671.2981076699455,9,2
16814,Champions,554,5,5,4,15,36,347.21416666666664,2010-04-11,2011-11-25,2010-04-01,12499.71,36,0.9877409727255152,18.603021458380955,374.13228922747777,6959.991004771959,10,27
16815,At Risk,122,1,2,2,454,2,205.48500000000004,2010-06-21,2010-09-12,2010-06-01,410.9700000000001,2,0.7756853062344456,1.0357549413050504,283.62915693521165,293.7703007938311,3,1
16816,Promising,341,3,4,1,104,4,104.26500000000001,2010-12-16,2011-08-28,2010-12-01,417.06000000000006,4,0.8338605092303394,1.8376769826778865,258.51646384436356,475.069755250067,5,1
16817,Potential Loyalists,552,5,5,2,3,13,215.76153846153846,2010-10-04,2011-12-07,2010-10-01,2804.9,13,0.9719183265760346,10.619710916830316,228.0458461563823,2421.78096196474,9,10
16818,Loyal Customers,553,5,5,3,11,11,304.50636363636363,2011-05-18,2011-11-29,2011-05-01,3349.57,11,0.9371904121606439,10.255652287534485,316.6141071313569,3247.084192067389,10,3
16819,At Risk,121,1,2,1,466,2,91.295,2010-08-31,2010-08-31,2010-08-01,182.59,2,1,0.6385416064551355,394.83084000558097,252.11591885519425,2,0
16820,Promising,315,3,1,5,96,1,497.61000000000007,2011-09-05,2011-09-05,2011-09-01,497.61000000000007,1,NA,NA,NA,NA,NA,NA
16821,Lost,211,2,1,1,382,1,113.35000000000001,2010-11-23,2010-11-23,2010-11-01,113.35000000000001,1,1,0.8207833633018788,394.83084000558097,324.07058479508675,4,0
16822,Lost,112,1,1,2,687,1,181.39,2010-01-22,2010-01-22,2010-01-01,181.39,1,1,0.40339790959946675,394.83084000558097,159.27393550365287,1,0
16823,Can't Lose Them,244,2,4,4,228,7,322.87000000000023,2009-12-02,2011-04-26,2009-12-01,2260.0900000000015,7,0.9611604928687528,3.5242393840719375,330.4144919434842,1164.459765575347,8,6
16824,Potential Loyalists,532,5,3,2,16,3,228.74666666666664,2010-11-11,2011-11-24,2010-11-01,686.2399999999999,3,0.9543224972659532,1.8642043821734606,294.6497295696776,549.2873170700182,6,1
16825,Champions,444,4,4,4,39,5,365.37800000000004,2010-06-23,2011-11-01,2010-06-01,1826.89,5,0.9642539383902685,2.8249413293048398,352.5146978547576,995.8333391573129,7,3
16826,New Customers,414,4,1,4,52,1,341.70000000000005,2011-10-19,2011-10-19,2011-10-01,341.70000000000005,1,NA,NA,NA,NA,NA,NA
16827,Can't Lose Them,241,2,4,1,394,5,78.42600000000002,2010-04-29,2010-11-11,2010-04-01,392.13000000000005,5,0.6685305233129446,2.2187388573720854,125.70613659082159,278.9090898641788,3,4
16828,Promising,321,3,2,1,94,2,64.25,2011-08-19,2011-09-07,2011-08-01,128.5,2,NA,NA,NA,NA,NA,NA
16829,Potential Loyalists,323,3,2,3,157,2,256.66,2010-11-16,2011-07-06,2010-11-01,513.32,2,1,0.801697671431181,394.83084000558097,316.53496504169146,4,0
16830,Loyal Customers,443,4,4,3,39,4,301.875,2009-12-13,2011-11-01,2009-12-01,1207.5,4,0.8489326269787396,1.2737491199229658,320.11549008379603,407.7468237679441,4,2
16831,Lost,111,1,1,1,565,1,91.8,2010-05-24,2010-05-24,2010-05-01,91.8,1,1,0.5062678126449891,394.83084000558097,199.89014573440915,2,0
16832,Promising,341,3,4,1,185,5,83.52199999999998,2010-09-07,2011-06-08,2010-09-01,417.6099999999999,5,0.9665696653860639,4.32063129734353,130.0406451545257,561.8576813813879,6,4
16833,Champions,544,5,4,4,2,6,401.50666666666683,2010-03-26,2011-12-08,2010-03-01,2409.040000000001,6,0.9396902014555576,2.301293400145607,474.7334827599302,1092.5010307035657,8,3
16834,At Risk,225,2,2,5,228,2,449.4800000000001,2010-02-03,2011-04-26,2010-02-01,898.96000000000015,2,0.9454003113578275,0.9675653838376357,426.9259658851998,413.0787860519667,4,1
16835,Loyal Customers,343,3,4,3,129,6,256.4016666666667,2010-05-19,2011-08-03,2010-05-01,1538.4100000000003,6,0.7099398251889837,2.4524869529554305,303.84627307981884,745.1790204323886,7,4
16836,Potential Loyalists,442,4,4,2,40,4,195.59249999999997,2010-05-14,2011-10-31,2010-05-01,782.3699999999999,4,0.8650138271490673,1.0655816677807692,318.7287851525769,339.63155045262135,4,1
16837,Loyal Customers,453,4,5,3,32,11,288.27090909090924,2011-04-08,2011-11-08,2011-04-01,3170.9800000000014,11,0.9066479034357561,11.37470486147698,313.8395770475599,3569.8325627667587,10,5
16838,Can't Lose Them,243,2,4,3,198,4,289.90250000000003,2010-02-14,2011-05-26,2010-02-01,1159.6100000000001,4,0.9629985771551303,2.1965464064225673,309.8164100839786,680.5261222207037,6,3
16839,Champions,555,5,5,5,9,44,507.05659090909046,2010-02-11,2011-12-01,2010-02-01,22310.48999999998,44,0.9901926526899193,14.969853108968842,534.4538126684064,8000.695069174394,10,24
16840,At Risk,121,1,2,1,604,2,69.925,2010-02-03,2010-04-15,2010-02-01,139.85,2,0.6558216398351695,0.6711974906849492,204.01557706160608,136.93474338439188,1,1
16841,Champions,454,4,5,4,37,12,333.8383333333333,2010-01-12,2011-11-03,2010-01-01,4006.06,12,0.9835658952327266,5.564793346323202,342.06776759224863,1903.5364370889765,9,9
16842,Loyal Customers,334,3,3,4,101,3,421.3966666666666,2011-02-10,2011-08-31,2011-02-01,1264.1899999999998,3,1,1.123020697476043,394.83084000558097,443.4032053281195,5,0
16843,Champions,455,4,5,5,43,35,559.1837142857145,2009-12-10,2011-10-28,2009-12-01,19571.430000000008,35,0.9881811622481984,11.316110161427105,708.8144659553784,8021.022580764185,10,20
16844,At Risk,123,1,2,3,563,2,307.17,2010-05-06,2010-05-26,2010-05-01,614.34,2,0.5381732472318191,0.6523251465514686,343.34815125099493,223.97463308298106,2,1
16845,Hibernating,113,1,1,3,619,1,253.87999999999997,2010-03-31,2010-03-31,2010-03-01,253.87999999999997,1,1,0.4549086496429685,394.83084000558097,179.6119642643378,1,0
16846,Loyal Customers,433,4,3,3,51,3,280.80333333333334,2010-03-10,2011-10-20,2010-03-01,842.41,3,0.653650963981854,0.7110706808824862,347.3857977664201,247.015855746674,2,1
16847,New Customers,423,4,2,3,44,2,307.44500000000005,2010-03-31,2011-10-27,2010-03-01,614.8900000000001,2,1,0.4549086496429685,394.83084000558097,179.6119642643378,1,0
16848,Champions,444,4,4,4,53,4,352.9050000000001,2010-10-03,2011-10-18,2010-10-01,1411.6200000000003,4,0.7951169799388766,1.3788855631330703,494.8289026289758,682.3124300560745,6,1
16849,Promising,311,3,1,1,187,1,124.57,2011-06-06,2011-06-06,2011-06-01,124.57,1,1,2.470115459467443,394.83084000558097,975.2777617723021,7,0
16850,Hibernating,214,2,1,4,334,1,332.40999999999997,2011-01-10,2011-01-10,2011-01-01,332.40999999999997,1,1,0.981099399715014,394.83084000558097,387.36830011845024,4,0
16851,Promising,531,5,3,1,5,3,114.14999999999999,2011-10-19,2011-12-05,2011-10-01,342.45,3,NA,NA,NA,NA,NA,NA
16852,New Customers,521,5,2,1,11,2,72.455,2011-06-16,2011-11-29,2011-06-01,144.91,2,1,2.759297627233242,394.83084000558097,1089.4557999859073,8,0
16854,At Risk,125,1,2,5,418,2,704.4800000000002,2010-03-09,2010-10-18,2010-03-01,1408.9600000000005,2,0.88021889070848,0.9558227251132995,576.6859457300613,551.2095321822476,6,1
16855,New Customers,422,4,2,2,24,2,164.2,2011-10-27,2011-11-16,2011-10-01,328.4,2,NA,NA,NA,NA,NA,NA
16856,Promising,531,5,3,1,15,3,119.49666666666667,2010-09-23,2011-11-25,2010-09-01,358.49,3,0.6932205421744146,1.1685737789386725,257.8234568788069,301.28573130389924,3,1
16857,Hibernating,114,1,1,4,443,1,352.8,2010-09-23,2010-09-23,2010-09-01,352.8,1,1,0.6798450956383885,394.83084000558097,268.42381018457945,3,0
16858,Can't Lose Them,255,2,5,5,369,10,466.82799999999963,2009-12-15,2010-12-06,2009-12-01,4668.279999999996,10,0.5923526218812809,3.206427765058775,461.613570367973,1480.1305687557813,9,9
16859,Loyal Customers,343,3,4,3,145,7,276.0585714285715,2010-03-04,2011-07-18,2010-03-01,1932.4100000000003,7,0.9386690797960039,2.8068080530361144,304.71895867368863,855.2876271180882,7,4
16860,At Risk,135,1,3,5,453,3,536.8733333333334,2010-02-15,2010-09-13,2010-02-01,1610.6200000000003,3,0.7985746945908346,1.33015955555601,499.94143392364276,665.001875551907,6,2
16861,Potential Loyalists,442,4,4,2,60,5,189.318,2010-07-19,2011-10-11,2010-07-01,946.59,5,0.7578470843530065,1.7182531635854064,293.2882406537016,503.9434473456208,5,2
16862,Can't Lose Them,142,1,4,2,548,4,165.5825,2010-01-07,2010-06-10,2010-01-01,662.33,4,0.44432753810515785,0.9514866693804455,209.09058208277835,198.94690154476143,2,3
16863,Loyal Customers,434,4,3,4,32,3,332.84000000000003,2010-10-26,2011-11-08,2010-10-01,998.5200000000001,3,0.7833959390979683,1.4548269530417441,356.7472647418205,519.0055361703191,5,1
16864,At Risk,122,1,2,2,435,2,204.62499999999997,2010-04-20,2010-10-01,2010-04-01,409.24999999999994,2,0.8515709564156817,1.000122130595951,283.1240840620094,283.15866217512394,3,1
16865,Lost,211,2,1,1,402,1,130.95,2010-11-03,2010-11-03,2010-11-01,130.95,1,1,0.7685194878809783,394.83084000558097,303.4351949607056,3,0
16866,Promising,331,3,3,1,141,3,69.24666666666666,2011-07-01,2011-07-22,2011-07-01,207.73999999999998,3,NA,NA,NA,NA,NA,NA
16867,At Risk,121,1,2,1,690,1,76.74000000000001,2010-01-19,2010-01-19,2010-01-01,76.74000000000001,1,1,0.40139313295075324,394.83084000558097,158.48238785541776,1,0
16868,At Risk,231,2,3,1,395,3,131.12999999999997,2010-04-25,2010-11-10,2010-04-01,393.3899999999999,3,0.8342181551086478,1.576896562858055,199.69379854488375,314.89646454949605,3,2
16869,Potential Loyalists,442,4,4,2,23,4,206.35499999999993,2011-06-17,2011-11-17,2011-06-01,825.4199999999997,4,0.951918465772337,6.504359258026944,276.7901178556296,1800.3423656046332,9,1
16870,At Risk,125,1,2,5,470,1,450.1600000000001,2010-08-27,2010-08-27,2010-08-01,450.1600000000001,1,1,0.631866927987079,394.83084000558097,249.48054994888435,2,0
16871,Champions,445,4,4,5,23,6,468.7233333333333,2011-03-14,2011-11-17,2011-03-01,2812.3399999999997,6,0.9191855401227538,4.752283766891141,605.3165806369227,2876.6361599909,10,2
16872,Potential Loyalists,342,3,4,2,78,6,202.18833333333336,2010-09-02,2011-09-23,2010-09-01,1213.13,6,0.9632407139512221,3.3468359759218123,261.5803083300254,875.466386511649,7,3
16873,Champions,555,5,5,5,5,12,1218.1158333333333,2010-02-09,2011-12-05,2010-02-01,14617.39,12,0.9729759950664334,5.172161006282779,1127.5507924809165,5831.874241473041,10,8
16874,At Risk,222,2,2,2,380,1,217.73999999999992,2010-11-25,2010-11-25,2010-11-01,217.73999999999992,1,1,0.8264052601318338,394.83084000558097,326.2902830428826,4,0
16875,Loyal Customers,354,3,5,4,68,11,384.95727272727277,2010-01-05,2011-10-03,2010-01-01,4234.530000000001,11,0.9052764207836108,3.4997976556537047,417.8842524232455,1462.5103269654758,8,6
16876,At Risk,221,2,2,1,404,1,136.01000000000005,2010-11-01,2010-11-01,2010-11-01,136.01000000000005,1,1,0.7636583508076175,394.83084000558097,301.51586812664823,3,0
16877,Promising,541,5,4,1,13,6,142.28666666666663,2011-05-15,2011-11-27,2011-05-01,853.7199999999998,6,1,2.009282307026533,394.83084000558097,793.3266210916377,7,0
16878,Promising,321,3,2,1,85,1,13.3,2011-09-16,2011-09-16,2011-09-01,13.3,1,NA,NA,NA,NA,NA,NA
16880,Potential Loyalists,442,4,4,2,31,8,230.1075000000001,2010-08-03,2011-11-09,2010-08-01,1840.8600000000008,8,0.9616187219468779,2.2598742578234576,285.89076722221455,646.077185394881,6,2
16881,Potential Loyalists,324,3,2,4,67,1,432,2011-10-04,2011-10-04,2011-10-01,432,1,NA,NA,NA,NA,NA,NA
16882,Loyal Customers,333,3,3,3,67,3,235.03999999999994,2011-01-26,2011-10-04,2011-01-01,705.1199999999998,3,0.911648119335378,2.3648984800239856,226.28870347578794,535.1498108964893,5,1
16883,Promising,351,3,5,1,188,19,126.13631578947367,2009-12-04,2011-06-05,2009-12-01,2396.5899999999997,19,0.9827169380966657,9.53694578943854,143.53177319604703,1368.8547400326884,8,17
16884,Loyal Customers,443,4,4,3,38,4,268.4800000000001,2010-05-18,2011-11-02,2010-05-01,1073.9200000000003,4,0.5182864503420956,0.6437061792476843,352.08121360508545,226.63685279461734,2,1
16885,Potential Loyalists,542,5,4,2,16,4,177.68500000000012,2010-11-19,2011-11-24,2010-11-01,710.7400000000005,4,0.7632155847444587,1.530615805427081,289.1820220702436,442.62657362607786,5,1
16886,At Risk,121,1,2,1,457,1,134,2010-09-09,2010-09-09,2010-09-01,134,1,1,0.6540895537944756,394.83084000558097,258.2547279635485,2,0
16887,Potential Loyalists,432,4,3,2,36,3,220.23999999999998,2009-12-01,2011-11-04,2009-12-01,660.7199999999999,3,0.9070038766147464,0.8376282583008775,299.74156888440297,251.07200828501496,2,1
16888,At Risk,231,2,3,1,401,3,145.7166666666667,2010-01-07,2010-11-04,2010-01-01,437.1500000000001,3,0.8766503708406309,1.3683591874034549,210.48784447225535,288.0229758203601,3,2
16889,Can't Lose Them,244,2,4,4,195,6,421.81666666666666,2010-05-23,2011-05-29,2010-05-01,2530.9,6,0.9676283975289761,4.086202012920739,418.49130812396606,1710.0400256459834,9,5
16890,At Risk,131,1,3,1,477,3,95.13666666666666,2010-05-06,2010-08-20,2010-05-01,285.40999999999997,3,0.6269524516009958,1.2111567870029123,173.05894755682203,209.60151888502608,2,2
16891,Potential Loyalists,552,5,5,2,2,11,186.98363636363646,2009-12-04,2011-12-08,2009-12-01,2056.820000000001,11,0.7821104030325012,2.87644884051231,230.5774792181121,663.2443227451898,6,6
16892,Promising,541,5,4,1,2,7,108.87142857142864,2009-12-08,2011-12-08,2009-12-01,762.1000000000005,7,0.9610717881533478,1.4309161479809993,186.4109061045511,266.738375704772,3,2
16893,At Risk,222,2,2,2,367,2,200.8849999999998,2010-11-28,2010-12-08,2010-11-01,401.7699999999996,2,0.7039254637748681,1.4553517338363449,280.927604357618,408.84847608435007,4,1
16894,At Risk,134,1,3,4,503,3,441.35333333333386,2010-06-22,2010-07-25,2010-06-01,1324.0600000000015,3,0.6362605810247881,0.8514657729669851,551.7553137911818,469.8007647458501,5,1
16895,Potential Loyalists,342,3,4,2,65,5,224.28400000000005,2010-02-12,2011-10-06,2010-02-01,1121.4200000000003,5,0.7417635264504353,1.6861378230936275,257.69330575734404,434.5064295954886,5,3
16896,At Risk,121,1,2,1,556,1,103.95000000000002,2010-06-02,2010-06-02,2010-06-01,103.95000000000002,1,1,0.5159795151428909,394.83084000558097,203.72462538954,2,0
16897,At Risk,221,2,2,1,300,2,144.89000000000004,2011-01-30,2011-02-13,2011-01-01,289.7800000000001,2,0.7987282653180511,2.108455680496993,248.04207466580235,522.9857213313703,5,1
16898,Potential Loyalists,442,4,4,2,27,5,203.2740000000001,2010-05-12,2011-11-13,2010-05-01,1016.3700000000005,5,0.9669599596793278,2.5926397548780047,242.4511513230407,628.5884935360583,6,3
16899,Potential Loyalists,542,5,4,2,8,8,215.12750000000008,2010-11-07,2011-12-02,2010-11-01,1721.0200000000007,8,0.9477364206425076,3.983045732184898,234.34495836010626,933.4066862552689,7,3
16900,Loyal Customers,533,5,3,3,17,3,295.7033333333335,2011-10-07,2011-11-23,2011-10-01,887.1100000000005,3,NA,NA,NA,NA,NA,NA
16901,At Risk,122,1,2,2,730,1,204.26000000000002,2009-12-10,2009-12-10,2009-12-01,204.26000000000002,1,1,0.37645101144777676,394.83084000558097,148.63446907087626,1,0
16902,Potential Loyalists,325,3,2,5,117,1,1706.88,2011-08-15,2011-08-15,2011-08-01,1706.88,1,NA,NA,NA,NA,NA,NA
16903,Loyal Customers,434,4,3,4,30,3,354.0933333333333,2010-10-20,2011-11-10,2010-10-01,1062.28,3,0.7550922410117905,1.3768073298368688,365.2835835929775,502.92511535989,5,1
16904,Loyal Customers,553,5,5,3,5,21,244.39857142857105,2010-10-24,2011-12-05,2010-10-01,5132.369999999992,21,0.9876401124715214,12.507852628523908,293.9246309854799,3676.3659682596544,10,11
16905,Loyal Customers,553,5,5,3,6,17,296.1264705882352,2009-12-10,2011-12-04,2009-12-01,5034.149999999998,17,0.9492502159261856,6.148740229199431,241.906901089998,1487.4226944530385,9,11
16906,Potential Loyalists,342,3,4,2,82,7,206.97142857142873,2010-05-13,2011-09-19,2010-05-01,1448.800000000001,7,0.9682384565994282,3.304252404913155,274.0184578694627,905.4261484057661,7,4
16907,Potential Loyalists,452,4,5,2,30,9,189.76666666666705,2010-07-01,2011-11-10,2010-07-01,1707.9000000000035,9,0.9369377171512038,5.054948046223376,208.94917426205646,1056.22722019597,8,6
16908,At Risk,123,1,2,3,723,1,252.59,2009-12-17,2009-12-17,2009-12-01,252.59,1,1,0.38058933501182235,394.83084000558097,150.26840683988328,1,0
16909,Potential Loyalists,324,3,2,4,73,1,379.14000000000004,2011-09-28,2011-09-28,2011-09-01,379.14000000000004,1,NA,NA,NA,NA,NA,NA
16910,Potential Loyalists,542,5,4,2,5,8,188.75750000000025,2011-09-09,2011-12-05,2011-09-01,1510.060000000002,8,NA,NA,NA,NA,NA,NA
